image,src,box_idx,class,area_frac,iou_or_conf,flag
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,0,W,0.00215,0.788,"class_disagree(gt=W,pred=WH)"
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,1,W,0.00072,0.078,tiny
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,1,W,0.00072,0.078,no_model_support
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,2,W,0.00299,0.285,tiny
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,3,W,0.00296,0.646,tiny
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,3,W,0.00296,0.646,"class_disagree(gt=W,pred=WH)"
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,4,W,0.00769,0.679,"class_disagree(gt=W,pred=WH)"
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,5,W,0.00715,0.656,aspect
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,5,W,0.00715,0.656,"class_disagree(gt=W,pred=WH)"
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,6,W,0.00666,0.825,aspect
image_from_china-1746-_jpg.rf.38d56703b52403f102d9370f1911c641.jpg,gt,6,W,0.00666,0.825,"class_disagree(gt=W,pred=WH)"
image_from_china-1765-_jpg.rf.82e41362364842d4e99835889f099494.jpg,gt,1,W,0.1647,0.911,edge
image_from_china-1765-_jpg.rf.cda431c974952ff35e2a5933c62ece15.jpg,gt,1,W,0.1647,0.956,edge
image_from_china-1765-_jpg.rf.ec929a9c3c66f4ec770678dbdbb06235.jpg,gt,0,W,0.24939,0.722,"class_disagree(gt=W,pred=WH)"
image_from_china-1765-_jpg.rf.ec929a9c3c66f4ec770678dbdbb06235.jpg,gt,1,W,0.1647,0.855,edge
image_from_china-1793-_jpg.rf.934c096906c924dc39e6e1de7f1b22a4.jpg,gt,0,W,0.03807,0.8,"class_disagree(gt=W,pred=WH)"
image_from_china-1793-_jpg.rf.934c096906c924dc39e6e1de7f1b22a4.jpg,gt,1,W,0.02569,0.689,edge
image_from_china-1793-_jpg.rf.934c096906c924dc39e6e1de7f1b22a4.jpg,gt,1,W,0.02569,0.689,aspect
image_from_china-1793-_jpg.rf.934c096906c924dc39e6e1de7f1b22a4.jpg,gt,1,W,0.02569,0.689,"class_disagree(gt=W,pred=WH)"
image_from_china-1793-_jpg.rf.a42cdd79f36aba847b48e579c3051f9f.jpg,gt,0,W,0.03807,0.778,"class_disagree(gt=W,pred=WH)"
image_from_china-1793-_jpg.rf.a42cdd79f36aba847b48e579c3051f9f.jpg,gt,1,W,0.02569,0.619,edge
image_from_china-1793-_jpg.rf.a42cdd79f36aba847b48e579c3051f9f.jpg,gt,1,W,0.02569,0.619,aspect
image_from_china-1793-_jpg.rf.a8599505fa1d463997d37987069f5059.jpg,gt,0,W,0.03807,0.706,"class_disagree(gt=W,pred=WH)"
image_from_china-1793-_jpg.rf.a8599505fa1d463997d37987069f5059.jpg,gt,1,W,0.02569,0.455,edge
image_from_china-1793-_jpg.rf.a8599505fa1d463997d37987069f5059.jpg,gt,1,W,0.02569,0.455,aspect
image_from_china-1816-_jpg.rf.1dfc3317c27dac5a332adc6b284c9421.jpg,gt,0,W,0.03743,0.628,edge
image_from_china-1816-_jpg.rf.c18d57e77e9d3e7c3d1101c73ca89fc1.jpg,gt,0,W,0.03743,0.631,edge
image_from_china-1816-_jpg.rf.d7a3e588c793ae690f885fbb308ba0b7.jpg,gt,0,W,0.03743,0.646,edge
image_from_china-1816-_jpg.rf.d7a3e588c793ae690f885fbb308ba0b7.jpg,gt,0,W,0.03743,0.646,"class_disagree(gt=W,pred=WH)"
image_from_china-1882-_jpg.rf.243caf2041a39fc7bbc92684fc7d29e6.jpg,gt,0,WH,0.0205,0.722,edge
image_from_china-1882-_jpg.rf.243caf2041a39fc7bbc92684fc7d29e6.jpg,gt,0,WH,0.0205,0.722,aspect
image_from_china-1882-_jpg.rf.243caf2041a39fc7bbc92684fc7d29e6.jpg,gt,1,W,0.04314,0.855,"class_disagree(gt=W,pred=WH)"
image_from_china-1882-_jpg.rf.243caf2041a39fc7bbc92684fc7d29e6.jpg,gt,2,WH,0.0074,0.845,edge
image_from_china-1882-_jpg.rf.243caf2041a39fc7bbc92684fc7d29e6.jpg,gt,3,W,0.0103,0.721,edge
image_from_china-1882-_jpg.rf.243caf2041a39fc7bbc92684fc7d29e6.jpg,gt,3,W,0.0103,0.721,"class_disagree(gt=W,pred=WH)"
image_from_china-1882-_jpg.rf.52fca6db53d6e6b0c682e7365a08266a.jpg,gt,0,WH,0.0205,0.67,edge
image_from_china-1882-_jpg.rf.52fca6db53d6e6b0c682e7365a08266a.jpg,gt,0,WH,0.0205,0.67,aspect
image_from_china-1882-_jpg.rf.52fca6db53d6e6b0c682e7365a08266a.jpg,gt,1,W,0.04314,0.825,"class_disagree(gt=W,pred=WH)"
image_from_china-1882-_jpg.rf.52fca6db53d6e6b0c682e7365a08266a.jpg,gt,2,WH,0.0074,0.881,edge
image_from_china-1882-_jpg.rf.52fca6db53d6e6b0c682e7365a08266a.jpg,gt,2,WH,0.0074,0.881,"class_disagree(gt=WH,pred=W)"
image_from_china-1882-_jpg.rf.52fca6db53d6e6b0c682e7365a08266a.jpg,gt,3,W,0.0103,0.675,edge
image_from_china-1882-_jpg.rf.52fca6db53d6e6b0c682e7365a08266a.jpg,gt,3,W,0.0103,0.675,"class_disagree(gt=W,pred=WH)"
image_from_china-1882-_jpg.rf.d4c244a2dd0696323bf5e5e79d1834d1.jpg,gt,0,WH,0.0205,0.683,edge
image_from_china-1882-_jpg.rf.d4c244a2dd0696323bf5e5e79d1834d1.jpg,gt,0,WH,0.0205,0.683,aspect
image_from_china-1882-_jpg.rf.d4c244a2dd0696323bf5e5e79d1834d1.jpg,gt,1,W,0.04314,0.865,"class_disagree(gt=W,pred=WH)"
image_from_china-1882-_jpg.rf.d4c244a2dd0696323bf5e5e79d1834d1.jpg,gt,2,WH,0.0074,0.891,edge
image_from_china-1882-_jpg.rf.d4c244a2dd0696323bf5e5e79d1834d1.jpg,gt,2,WH,0.0074,0.891,"class_disagree(gt=WH,pred=W)"
image_from_china-1882-_jpg.rf.d4c244a2dd0696323bf5e5e79d1834d1.jpg,gt,3,W,0.0103,0.826,edge
image_from_china-1973-_jpg.rf.1c55e290f953d04cebcbff4f6d892fae.jpg,gt,1,W,0.00248,0.0,tiny
image_from_china-1973-_jpg.rf.1c55e290f953d04cebcbff4f6d892fae.jpg,gt,1,W,0.00248,0.0,no_model_support
image_from_china-1973-_jpg.rf.1c55e290f953d04cebcbff4f6d892fae.jpg,gt,2,W,0.16209,0.617,edge
image_from_china-1973-_jpg.rf.338d09713b3480af3769035240a2ab74.jpg,gt,0,W,0.00625,0.0,no_model_support
image_from_china-1973-_jpg.rf.338d09713b3480af3769035240a2ab74.jpg,gt,1,W,0.00248,0.0,tiny
image_from_china-1973-_jpg.rf.338d09713b3480af3769035240a2ab74.jpg,gt,1,W,0.00248,0.0,no_model_support
image_from_china-1973-_jpg.rf.338d09713b3480af3769035240a2ab74.jpg,gt,2,W,0.16209,0.0,edge
image_from_china-1973-_jpg.rf.338d09713b3480af3769035240a2ab74.jpg,gt,2,W,0.16209,0.0,no_model_support
image_from_china-1973-_jpg.rf.4809d6561d2af39b8234047255a75417.jpg,gt,1,W,0.00248,0.686,tiny
image_from_china-1973-_jpg.rf.4809d6561d2af39b8234047255a75417.jpg,gt,2,W,0.16209,0.628,edge
image_from_china-2001-_jpg.rf.547d55addb8f65d11465383d91b7f403.jpg,gt,0,WH,0.00255,0.548,tiny
image_from_china-2001-_jpg.rf.547d55addb8f65d11465383d91b7f403.jpg,gt,1,WH,0.00252,0.039,tiny
image_from_china-2001-_jpg.rf.547d55addb8f65d11465383d91b7f403.jpg,gt,1,WH,0.00252,0.039,no_model_support
image_from_china-2001-_jpg.rf.547d55addb8f65d11465383d91b7f403.jpg,gt,2,W,0.05461,0.803,edge
image_from_china-2001-_jpg.rf.547d55addb8f65d11465383d91b7f403.jpg,gt,2,W,0.05461,0.803,aspect
image_from_china-2001-_jpg.rf.547d55addb8f65d11465383d91b7f403.jpg,gt,2,W,0.05461,0.803,"class_disagree(gt=W,pred=WH)"
image_from_china-2001-_jpg.rf.7d131f1db69b5b42806aed0ba1b5ff13.jpg,gt,0,WH,0.00255,0.592,tiny
image_from_china-2001-_jpg.rf.7d131f1db69b5b42806aed0ba1b5ff13.jpg,gt,1,WH,0.00252,0.023,tiny
image_from_china-2001-_jpg.rf.7d131f1db69b5b42806aed0ba1b5ff13.jpg,gt,1,WH,0.00252,0.023,no_model_support
image_from_china-2001-_jpg.rf.7d131f1db69b5b42806aed0ba1b5ff13.jpg,gt,2,W,0.05461,0.913,edge
image_from_china-2001-_jpg.rf.7d131f1db69b5b42806aed0ba1b5ff13.jpg,gt,2,W,0.05461,0.913,aspect
image_from_china-2001-_jpg.rf.7d131f1db69b5b42806aed0ba1b5ff13.jpg,gt,2,W,0.05461,0.913,"class_disagree(gt=W,pred=WH)"
image_from_china-2001-_jpg.rf.ce6297b6ebcd35caf133b325a2d22108.jpg,gt,0,WH,0.00255,0.331,tiny
image_from_china-2001-_jpg.rf.ce6297b6ebcd35caf133b325a2d22108.jpg,gt,1,WH,0.00252,0.038,tiny
image_from_china-2001-_jpg.rf.ce6297b6ebcd35caf133b325a2d22108.jpg,gt,1,WH,0.00252,0.038,no_model_support
image_from_china-2001-_jpg.rf.ce6297b6ebcd35caf133b325a2d22108.jpg,gt,2,W,0.05461,0.74,edge
image_from_china-2001-_jpg.rf.ce6297b6ebcd35caf133b325a2d22108.jpg,gt,2,W,0.05461,0.74,aspect
image_from_china-2001-_jpg.rf.ce6297b6ebcd35caf133b325a2d22108.jpg,gt,2,W,0.05461,0.74,"class_disagree(gt=W,pred=WH)"
image_from_china-2134-_jpg.rf.1de107526aa0c9eeb4fc5bebd6d0ae30.jpg,gt,0,W,0.0125,0.0,edge
image_from_china-2134-_jpg.rf.1de107526aa0c9eeb4fc5bebd6d0ae30.jpg,gt,0,W,0.0125,0.0,aspect
image_from_china-2134-_jpg.rf.1de107526aa0c9eeb4fc5bebd6d0ae30.jpg,gt,0,W,0.0125,0.0,no_model_support
image_from_china-2134-_jpg.rf.1de107526aa0c9eeb4fc5bebd6d0ae30.jpg,gt,1,WH,0.00849,0.0,aspect
image_from_china-2134-_jpg.rf.1de107526aa0c9eeb4fc5bebd6d0ae30.jpg,gt,1,WH,0.00849,0.0,no_model_support
image_from_china-2134-_jpg.rf.1de107526aa0c9eeb4fc5bebd6d0ae30.jpg,gt,2,WH,0.09313,0.838,"class_disagree(gt=WH,pred=W)"
image_from_china-2134-_jpg.rf.419c4de5fe71cdfea039e4910dc3c2e5.jpg,gt,0,W,0.0125,0.063,edge
image_from_china-2134-_jpg.rf.419c4de5fe71cdfea039e4910dc3c2e5.jpg,gt,0,W,0.0125,0.063,aspect
image_from_china-2134-_jpg.rf.419c4de5fe71cdfea039e4910dc3c2e5.jpg,gt,0,W,0.0125,0.063,no_model_support
image_from_china-2134-_jpg.rf.419c4de5fe71cdfea039e4910dc3c2e5.jpg,gt,1,WH,0.00849,0.0,aspect
image_from_china-2134-_jpg.rf.419c4de5fe71cdfea039e4910dc3c2e5.jpg,gt,1,WH,0.00849,0.0,no_model_support
image_from_china-2134-_jpg.rf.f6478af71a5b6a7ae4b7daf234c56f1f.jpg,gt,0,W,0.0125,0.0,edge
image_from_china-2134-_jpg.rf.f6478af71a5b6a7ae4b7daf234c56f1f.jpg,gt,0,W,0.0125,0.0,aspect
image_from_china-2134-_jpg.rf.f6478af71a5b6a7ae4b7daf234c56f1f.jpg,gt,0,W,0.0125,0.0,no_model_support
image_from_china-2134-_jpg.rf.f6478af71a5b6a7ae4b7daf234c56f1f.jpg,gt,1,WH,0.00849,0.0,aspect
image_from_china-2134-_jpg.rf.f6478af71a5b6a7ae4b7daf234c56f1f.jpg,gt,1,WH,0.00849,0.0,no_model_support
image_from_china-2134-_jpg.rf.f6478af71a5b6a7ae4b7daf234c56f1f.jpg,gt,2,WH,0.09313,0.711,"class_disagree(gt=WH,pred=W)"
image_from_china-2154-_jpg.rf.12e3ff19c1be177b144bf0550819d68a.jpg,gt,1,W,0.03138,0.915,"class_disagree(gt=W,pred=WH)"
image_from_china-218-_jpg.rf.16a7528b84887d9e00e07ff59fd229ec.jpg,gt,1,W,0.01994,0.933,edge
image_from_china-218-_jpg.rf.5145d7454e3d41e0b1c35a8a6fa8e97b.jpg,gt,1,W,0.01994,0.723,edge
image_from_china-218-_jpg.rf.5145d7454e3d41e0b1c35a8a6fa8e97b.jpg,gt,1,W,0.01994,0.723,"class_disagree(gt=W,pred=WH)"
image_from_china-218-_jpg.rf.6dc863ce33abef59cb97b3daefdf66c6.jpg,gt,1,W,0.01994,0.882,edge
image_from_china-2185-_jpg.rf.4ffd00c2633e550f268d883bf80b320d.jpg,gt,1,W,0.01022,0.882,"class_disagree(gt=W,pred=WH)"
image_from_china-2185-_jpg.rf.4ffd00c2633e550f268d883bf80b320d.jpg,gt,2,W,0.00831,0.628,"class_disagree(gt=W,pred=WH)"
image_from_china-2185-_jpg.rf.54bd77e7573f27bcc920a563b7ac0dac.jpg,gt,1,W,0.01022,0.87,"class_disagree(gt=W,pred=WH)"
image_from_china-2185-_jpg.rf.54bd77e7573f27bcc920a563b7ac0dac.jpg,gt,2,W,0.00831,0.68,"class_disagree(gt=W,pred=WH)"
image_from_china-2185-_jpg.rf.c5882d5060077c67a1f44b27b308e060.jpg,gt,1,W,0.01022,0.885,"class_disagree(gt=W,pred=WH)"
image_from_china-2185-_jpg.rf.c5882d5060077c67a1f44b27b308e060.jpg,gt,2,W,0.00831,0.702,"class_disagree(gt=W,pred=WH)"
image_from_china-2216-_jpg.rf.41f00af609e09ed24cda6bf132552ff2.jpg,gt,0,WH,0.00125,0.111,tiny
image_from_china-2216-_jpg.rf.41f00af609e09ed24cda6bf132552ff2.jpg,gt,0,WH,0.00125,0.111,no_model_support
image_from_china-2216-_jpg.rf.41f00af609e09ed24cda6bf132552ff2.jpg,gt,1,WH,0.00083,0.0,tiny
image_from_china-2216-_jpg.rf.41f00af609e09ed24cda6bf132552ff2.jpg,gt,1,WH,0.00083,0.0,no_model_support
image_from_china-2216-_jpg.rf.41f00af609e09ed24cda6bf132552ff2.jpg,gt,2,WH,0.00277,0.593,tiny
image_from_china-2216-_jpg.rf.41f00af609e09ed24cda6bf132552ff2.jpg,gt,5,WH,0.00289,0.0,tiny
image_from_china-2216-_jpg.rf.41f00af609e09ed24cda6bf132552ff2.jpg,gt,5,WH,0.00289,0.0,no_model_support
image_from_china-2236-_jpg.rf.18a00f74bc308314cc11e04b8524742a.jpg,gt,0,W,0.00246,0.0,tiny
image_from_china-2236-_jpg.rf.18a00f74bc308314cc11e04b8524742a.jpg,gt,0,W,0.00246,0.0,no_model_support
image_from_china-2236-_jpg.rf.60dff4b22be3bfa9fd0f4beaf602ecee.jpg,gt,0,W,0.00246,0.788,tiny
image_from_china-2236-_jpg.rf.60dff4b22be3bfa9fd0f4beaf602ecee.jpg,gt,0,W,0.00246,0.788,"class_disagree(gt=W,pred=WH)"
image_from_china-2236-_jpg.rf.60dff4b22be3bfa9fd0f4beaf602ecee.jpg,gt,2,W,0.00319,0.654,"class_disagree(gt=W,pred=WH)"
image_from_china-2236-_jpg.rf.60dff4b22be3bfa9fd0f4beaf602ecee.jpg,pred,-1,WH,,0.556,unlabeled_pred
image_from_china-2236-_jpg.rf.9afb4dc2e94c87b16585d903ec67d389.jpg,gt,0,W,0.00246,0.73,tiny
image_from_china-2302-_jpg.rf.06d3609c045d858a807038e468e2641b.jpg,gt,0,W,0.00595,0.66,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.06d3609c045d858a807038e468e2641b.jpg,gt,1,W,0.01055,0.722,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.06d3609c045d858a807038e468e2641b.jpg,gt,2,W,0.02203,0.668,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.06d3609c045d858a807038e468e2641b.jpg,gt,3,W,0.02592,0.8,aspect
image_from_china-2302-_jpg.rf.06d3609c045d858a807038e468e2641b.jpg,gt,3,W,0.02592,0.8,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.6ecaaa8469d7cfb530d08e33f25369dc.jpg,gt,0,W,0.00595,0.679,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.6ecaaa8469d7cfb530d08e33f25369dc.jpg,gt,1,W,0.01055,0.532,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.6ecaaa8469d7cfb530d08e33f25369dc.jpg,gt,2,W,0.02203,0.643,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.6ecaaa8469d7cfb530d08e33f25369dc.jpg,gt,3,W,0.02592,0.764,aspect
image_from_china-2302-_jpg.rf.fe81e6910af8c6a2b9dfed85ed16fcb1.jpg,gt,0,W,0.00595,0.522,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.fe81e6910af8c6a2b9dfed85ed16fcb1.jpg,gt,2,W,0.02203,0.573,"class_disagree(gt=W,pred=WH)"
image_from_china-2302-_jpg.rf.fe81e6910af8c6a2b9dfed85ed16fcb1.jpg,gt,3,W,0.02592,0.588,aspect
image_from_china-2302-_jpg.rf.fe81e6910af8c6a2b9dfed85ed16fcb1.jpg,gt,3,W,0.02592,0.588,"class_disagree(gt=W,pred=WH)"
image_from_china-2303-_jpg.rf.1a3ef2b20435c07c14a45ef269dfcd56.jpg,gt,0,W,0.15128,0.809,edge
image_from_china-2303-_jpg.rf.1a3ef2b20435c07c14a45ef269dfcd56.jpg,gt,1,W,0.18001,0.803,edge
image_from_china-2303-_jpg.rf.1a3ef2b20435c07c14a45ef269dfcd56.jpg,gt,1,W,0.18001,0.803,aspect
image_from_china-2303-_jpg.rf.745e42169a1af32b082d7f193203fbbb.jpg,gt,0,W,0.15128,0.811,edge
image_from_china-2303-_jpg.rf.745e42169a1af32b082d7f193203fbbb.jpg,gt,1,W,0.18001,0.802,edge
image_from_china-2303-_jpg.rf.745e42169a1af32b082d7f193203fbbb.jpg,gt,1,W,0.18001,0.802,aspect
image_from_china-2303-_jpg.rf.f8294ec60fb9869746461bfe9fbd6ec0.jpg,gt,0,W,0.15128,0.836,edge
image_from_china-2303-_jpg.rf.f8294ec60fb9869746461bfe9fbd6ec0.jpg,gt,1,W,0.18001,0.795,edge
image_from_china-2303-_jpg.rf.f8294ec60fb9869746461bfe9fbd6ec0.jpg,gt,1,W,0.18001,0.795,aspect
image_from_china-239-_jpg.rf.1482c4e5402a9607045d4683c35cd412.jpg,gt,0,W,0.02199,0.85,"class_disagree(gt=W,pred=WH)"
image_from_china-239-_jpg.rf.1482c4e5402a9607045d4683c35cd412.jpg,gt,1,W,0.01185,0.27,aspect
image_from_china-239-_jpg.rf.1482c4e5402a9607045d4683c35cd412.jpg,gt,2,WH,0.01121,0.598,aspect
image_from_china-239-_jpg.rf.95e17de924119b49ca7c5764840ff432.jpg,gt,0,W,0.02199,0.842,"class_disagree(gt=W,pred=WH)"
image_from_china-239-_jpg.rf.95e17de924119b49ca7c5764840ff432.jpg,gt,1,W,0.01185,0.268,aspect
image_from_china-239-_jpg.rf.95e17de924119b49ca7c5764840ff432.jpg,gt,2,WH,0.01121,0.58,aspect
image_from_china-239-_jpg.rf.97ca8ec52d5994e05ce0800eac11c032.jpg,gt,0,W,0.02199,0.764,"class_disagree(gt=W,pred=WH)"
image_from_china-239-_jpg.rf.97ca8ec52d5994e05ce0800eac11c032.jpg,gt,1,W,0.01185,0.297,aspect
image_from_china-239-_jpg.rf.97ca8ec52d5994e05ce0800eac11c032.jpg,gt,2,WH,0.01121,0.568,aspect
image_from_china-2427-_jpg.rf.1a0517def5844150f39cd88460c1e9ad.jpg,gt,0,WH,0.00066,0.23,tiny
image_from_china-2427-_jpg.rf.1a0517def5844150f39cd88460c1e9ad.jpg,gt,0,WH,0.00066,0.23,aspect
image_from_china-2427-_jpg.rf.1a0517def5844150f39cd88460c1e9ad.jpg,gt,1,WH,0.00095,0.614,tiny
image_from_china-2427-_jpg.rf.1a0517def5844150f39cd88460c1e9ad.jpg,gt,1,WH,0.00095,0.614,"class_disagree(gt=WH,pred=W)"
image_from_china-2427-_jpg.rf.1a0517def5844150f39cd88460c1e9ad.jpg,gt,2,WH,0.00071,0.17,tiny
image_from_china-2427-_jpg.rf.1a0517def5844150f39cd88460c1e9ad.jpg,gt,2,WH,0.00071,0.17,no_model_support
image_from_china-2427-_jpg.rf.58af726e4d67d4dc05a3bcb11fd35082.jpg,gt,0,WH,0.00066,0.451,tiny
image_from_china-2427-_jpg.rf.58af726e4d67d4dc05a3bcb11fd35082.jpg,gt,0,WH,0.00066,0.451,aspect
image_from_china-2427-_jpg.rf.58af726e4d67d4dc05a3bcb11fd35082.jpg,gt,1,WH,0.00095,0.752,tiny
image_from_china-2427-_jpg.rf.58af726e4d67d4dc05a3bcb11fd35082.jpg,gt,2,WH,0.00071,0.369,tiny
image_from_china-2427-_jpg.rf.c10e81b2903887711ca6d9d59ba8acfb.jpg,gt,0,WH,0.00066,0.214,tiny
image_from_china-2427-_jpg.rf.c10e81b2903887711ca6d9d59ba8acfb.jpg,gt,0,WH,0.00066,0.214,aspect
image_from_china-2427-_jpg.rf.c10e81b2903887711ca6d9d59ba8acfb.jpg,gt,1,WH,0.00095,0.874,tiny
image_from_china-2427-_jpg.rf.c10e81b2903887711ca6d9d59ba8acfb.jpg,gt,2,WH,0.00071,0.693,tiny
image_from_china-2446-_jpg.rf.1690e42b9dff60bcc0b5a981b60846df.jpg,gt,0,W,0.00699,0.0,no_model_support
image_from_china-2446-_jpg.rf.1690e42b9dff60bcc0b5a981b60846df.jpg,gt,1,WH,0.04911,0.745,aspect
image_from_china-2446-_jpg.rf.1690e42b9dff60bcc0b5a981b60846df.jpg,gt,2,WH,0.06495,0.836,edge
image_from_china-2446-_jpg.rf.b2b5377964d528b4efba6472498069fa.jpg,gt,0,W,0.00699,0.0,no_model_support
image_from_china-2446-_jpg.rf.b2b5377964d528b4efba6472498069fa.jpg,gt,1,WH,0.04911,0.736,aspect
image_from_china-2446-_jpg.rf.b2b5377964d528b4efba6472498069fa.jpg,gt,2,WH,0.06495,0.839,edge
image_from_china-2446-_jpg.rf.b6eaec801dbe0c26c51ac85674fbf037.jpg,gt,0,W,0.00699,0.0,no_model_support
image_from_china-2446-_jpg.rf.b6eaec801dbe0c26c51ac85674fbf037.jpg,gt,1,WH,0.04911,0.727,aspect
image_from_china-2446-_jpg.rf.b6eaec801dbe0c26c51ac85674fbf037.jpg,gt,2,WH,0.06495,0.928,edge
image_from_china-2469-_jpg.rf.4113cbbf1acf19dc0484b49ea4400c8a.jpg,gt,0,W,0.00274,0.634,tiny
image_from_china-2469-_jpg.rf.4113cbbf1acf19dc0484b49ea4400c8a.jpg,gt,1,WH,0.00188,0.133,tiny
image_from_china-2469-_jpg.rf.4113cbbf1acf19dc0484b49ea4400c8a.jpg,gt,1,WH,0.00188,0.133,no_model_support
image_from_china-2469-_jpg.rf.5fc335e2bf26775d2e8dc5ab61ad550f.jpg,gt,0,W,0.00274,0.633,tiny
image_from_china-2469-_jpg.rf.5fc335e2bf26775d2e8dc5ab61ad550f.jpg,gt,1,WH,0.00188,0.093,tiny
image_from_china-2469-_jpg.rf.5fc335e2bf26775d2e8dc5ab61ad550f.jpg,gt,1,WH,0.00188,0.093,no_model_support
image_from_china-2469-_jpg.rf.dffc031166d5db68a442f507f0490fe6.jpg,gt,0,W,0.00274,0.786,tiny
image_from_china-2469-_jpg.rf.dffc031166d5db68a442f507f0490fe6.jpg,gt,0,W,0.00274,0.786,"class_disagree(gt=W,pred=WH)"
image_from_china-2469-_jpg.rf.dffc031166d5db68a442f507f0490fe6.jpg,gt,1,WH,0.00188,0.528,tiny
image_from_china-2469-_jpg.rf.dffc031166d5db68a442f507f0490fe6.jpg,gt,2,W,0.00481,0.583,"class_disagree(gt=W,pred=WH)"
image_from_china-2470-_jpg.rf.158669be22ef0f92cfefcec18e7bda4b.jpg,gt,0,W,0.00755,0.889,"class_disagree(gt=W,pred=WH)"
image_from_china-2470-_jpg.rf.627fe9e08b0fb201f304ecde0a91b6a3.jpg,gt,0,W,0.00755,0.898,"class_disagree(gt=W,pred=WH)"
image_from_china-2470-_jpg.rf.e49c589722a987373d230664d00ddd0d.jpg,gt,0,W,0.00755,0.846,"class_disagree(gt=W,pred=WH)"
image_from_china-254-_jpg.rf.28fee1441efcb610803c995e42ae678b.jpg,gt,0,W,0.15122,0.851,edge
image_from_china-254-_jpg.rf.28fee1441efcb610803c995e42ae678b.jpg,gt,1,W,0.23405,0.783,edge
image_from_china-254-_jpg.rf.28fee1441efcb610803c995e42ae678b.jpg,gt,2,W,0.37578,0.702,edge
image_from_china-254-_jpg.rf.551a8b3a03c516b93ee7ca38f35c046b.jpg,gt,0,W,0.15122,0.859,edge
image_from_china-254-_jpg.rf.551a8b3a03c516b93ee7ca38f35c046b.jpg,gt,1,W,0.23405,0.608,edge
image_from_china-254-_jpg.rf.551a8b3a03c516b93ee7ca38f35c046b.jpg,gt,2,W,0.37814,0.926,edge
image_from_china-254-_jpg.rf.f35a6f4dce687eebbe1aa8f549905aac.jpg,gt,0,W,0.15151,0.798,edge
image_from_china-254-_jpg.rf.f35a6f4dce687eebbe1aa8f549905aac.jpg,gt,1,W,0.23359,0.601,edge
image_from_china-254-_jpg.rf.f35a6f4dce687eebbe1aa8f549905aac.jpg,gt,2,W,0.3767,0.911,edge
image_from_china-2629-_jpg.rf.0a47f9923e83aa51625b4501d02779ff.jpg,gt,0,W,0.12857,0.672,edge
image_from_china-2629-_jpg.rf.0a47f9923e83aa51625b4501d02779ff.jpg,gt,0,W,0.12857,0.672,"class_disagree(gt=W,pred=WH)"
image_from_china-2629-_jpg.rf.0a47f9923e83aa51625b4501d02779ff.jpg,gt,1,W,0.78125,0.59,edge
image_from_china-2629-_jpg.rf.0a47f9923e83aa51625b4501d02779ff.jpg,pred,-1,WH,,0.73,unlabeled_pred
image_from_china-2629-_jpg.rf.6d0c9e669dc1a6da15e0678fca52d06a.jpg,gt,0,W,0.12857,0.679,edge
image_from_china-2629-_jpg.rf.6d0c9e669dc1a6da15e0678fca52d06a.jpg,gt,1,W,0.78125,0.848,edge
image_from_china-2629-_jpg.rf.6d0c9e669dc1a6da15e0678fca52d06a.jpg,pred,-1,WH,,0.642,unlabeled_pred
image_from_china-2629-_jpg.rf.6e2f19cae8d72e9dc6c4fa19b7689b3f.jpg,gt,0,W,0.12887,0.615,edge
image_from_china-2629-_jpg.rf.6e2f19cae8d72e9dc6c4fa19b7689b3f.jpg,gt,0,W,0.12887,0.615,"class_disagree(gt=W,pred=WH)"
image_from_china-2629-_jpg.rf.6e2f19cae8d72e9dc6c4fa19b7689b3f.jpg,gt,1,W,0.78125,0.246,edge
image_from_china-263-_jpg.rf.01921a388a3ebba89220aae8129c14de.jpg,gt,0,W,0.02263,0.677,"class_disagree(gt=W,pred=WH)"
image_from_china-263-_jpg.rf.23f8d7560dbcde6b157f44ef52b9d889.jpg,gt,1,W,0.02682,0.508,"class_disagree(gt=W,pred=WH)"
